1714831784.788015,-0.13765936630023057
1714831784.841508,-0.13765936630023068
1714831784.887077,-0.13765936630023068
1714831784.93517,-0.13765936630023068
1714831784.9678264,-0.13765936630023087
1714831784.9934802,-0.5697048121405468
1714831785.0184627,-0.5697048121405466
1714831785.0648649,-1.5471565001368148e-16
1714831785.1140003,-0.10800278105951662
1714831785.1504517,-6.780600386724345e-16
1714831785.1759136,-2.3700659490533127e-16
1714831785.203373,0.6843265092918808
1714831785.248336,-0.1037658900050259
1714831785.294001,-0.4254718616579794
1714831785.3262873,0.2245934245838629
1714831785.3536067,-0.5581039081805678
1714831785.3809397,-0.5539721788850746
1714831785.4259799,-0.5653088794879838
1714831785.478861,-0.4186838313295775
1714831785.5057702,-0.60232019836829
1714831785.533342,-0.6300507296857006
1714831785.5792847,-0.6294955183147957
1714831785.9469078,-0.6166392170496963
1714831785.9781985,-0.62769715847626
1714831786.00353,-0.6328799741342079
1714831786.0314786,-0.6311313689419842
1714831786.0663297,-0.6313322863915658
1714831786.100117,-0.6352579649584026
1714831786.1239483,-0.6319820878922182
1714831786.1499927,-0.6313598431343982
1714831786.1848545,-0.632955378729188
1714831786.220028,-0.6349475432607069
1714831786.2438364,-0.6351608565405561
1714831786.269328,-0.6352781719015901
1714831786.3042254,-0.6352871416684397
1714831786.345492,-0.6343178781412655
1714831786.3698192,-0.6350878302114662
1714831786.3950894,-0.6352487130926274
1714831786.4298296,-0.6352993293831499
1714831786.4595318,-0.6352813850770876
1714831786.4846804,-0.6353323915010276
1714831786.5091715,-0.6352632879951695
1714831786.5456028,-0.6352726077693526
1714831786.5706162,-0.6353294910491509
1714831786.6030076,-0.6353161890828917
1714831786.6440163,-0.635315836344869
1714831786.6686885,-0.6351729668958042
1714831786.6944191,-0.6353258698362292
1714831786.7291396,-0.6353416069650122
1714831786.7600574,-0.635345139878992
1714831786.7847888,-0.6353429927615474
1714831786.8107438,-0.6353451448999722
1714831786.8469334,-0.6353428548884121
1714831786.881785,-0.635309903999416
1714831786.9057758,-0.6353453085922708
1714831786.9341052,-0.6352317765447784
1714831786.9691737,-0.635342361340845
1714831786.9996147,-0.635344608348192
1714831787.0237253,-0.6353438495176242
1714831787.0484767,-0.6353446363069966
1714831787.0829082,-0.6353450627465607
